dbnos,assists,boosts,damage_dealt,death_type,headshot_kills,heals,kill_place,kill_streaks,kills,longest_kill,name,player_id,revives,ride_distance,road_kills,swim_distance,team_kills,time_survived,vehicle_destroys,walk_distance,weapons_acquired,win_place,match_mapName,match_duration,match_createdAt,roster_rank,roster_won,tournament_id,tournament_createdAt
0,2,2,139.43256,byplayer,0,0,42,0,0,0.0,LVG_ParkChaN,account.c9ce8f6c1e7144449c2432e3baa5e32e,0,4120.2827,0,0.0,0,839.474,0,439.2144,6,8,Miramar,1839,2020-10-10T09:48:42Z,8,False,as-pcs3kr,2020-09-10T09:30:46Z
2,1,8,449.34747,byplayer,0,4,25,0,1,2.6992776,LVG_ZeniTh,account.c6d1846174e443dd8f0651529ebb471b,0,4031.836,0,0.0,0,1455.448,1,1375.9827,3,8,Miramar,1839,2020-10-10T09:48:42Z,8,False,as-pcs3kr,2020-09-10T09:30:46Z
1,2,4,120.861565,byplayer,0,2,24,0,1,6.7871227,LVG_Kali,account.878e8d586fb34fa5b9451b5604a2fc09,1,3989.681,0,0.0,0,1455.461,0,1091.7438,3,8,Miramar,1839,2020-10-10T09:48:42Z,8,False,as-pcs3kr,2020-09-10T09:30:46Z
1,1,0,176.43723,byplayer,0,2,32,0,1,1.9327644,ENT_Seongjang,account.322cc67a3d924049a241292d6316a20a,0,1333.3625,0,0.0,0,651.582,0,864.4932,5,15,Miramar,1839,2020-10-10T09:48:42Z,15,False,as-pcs3kr,2020-09-10T09:30:46Z
0,0,0,0.0,byplayer,0,0,59,0,0,0.0,ENT_indigo,account.14131a59e3f54d83b70d00a76b196b2c,0,1152.984,0,0.0,0,601.987,0,1182.2693,4,15,Miramar,1839,2020-10-10T09:48:42Z,15,False,as-pcs3kr,2020-09-10T09:30:46Z
0,0,0,0.0,byplayer,0,0,60,0,0,0.0,ENT_Under,account.21357a2962b644acb899f9ab05585484,0,2345.3442,0,0.0,0,449.196,0,296.85062,4,15,Miramar,1839,2020-10-10T09:48:42Z,15,False,as-pcs3kr,2020-09-10T09:30:46Z
1,0,1,83.706505,byplayer,0,0,33,0,1,7.815974,ENT_kAyle,account.44fb31ca3b574634af60b4791b85234f,0,1632.7205,0,0.0,0,651.57,0,701.9549,4,15,Miramar,1839,2020-10-10T09:48:42Z,15,False,as-pcs3kr,2020-09-10T09:30:46Z
2,0,1,535.2672,byplayer,1,0,17,0,1,46.034775,VLG_Lambu,account.7c68aaa519424ec7ac98ea3994efc8c4,1,3027.19,0,0.0,0,1839.64,0,2334.788,4,2,Miramar,1839,2020-10-10T09:48:42Z,2,False,as-pcs3kr,2020-09-10T09:30:46Z
2,0,5,229.82529,byplayer,0,1,35,0,0,0.0,VLG_Spear,account.32f7dd7b487746d4bb66c4c823ba3856,0,4254.2373,0,0.0,0,1839.662,0,1654.614,3,2,Miramar,1839,2020-10-10T09:48:42Z,2,False,as-pcs3kr,2020-09-10T09:30:46Z
0,2,4,412.039,byplayer,0,1,36,0,0,0.0,VLG_Hikari,account.27dcbfe20ef14833a1fb71c3135dcf90,0,4009.1729,0,0.0,0,1838.095,0,1576.956,5,2,Miramar,1839,2020-10-10T09:48:42Z,2,False,as-pcs3kr,2020-09-10T09:30:46Z
4,1,6,779.95667,byplayer,1,6,2,0,4,263.10065,VLG_DAEVA,account.50269c6e309c430985702bd94367f814,0,4294.138,0,0.0,0,1839.651,1,1629.1803,4,2,Miramar,1839,2020-10-10T09:48:42Z,2,False,as-pcs3kr,2020-09-10T09:30:46Z
0,0,3,0.0,byplayer,0,0,55,0,0,0.0,AZG_Rage,account.79e414e0e5fa431eb996baeb74700bd0,0,5631.79,0,0.0,0,1115.426,0,1167.6908,5,13,Miramar,1839,2020-10-10T09:48:42Z,11,False,as-pcs3kr,2020-09-10T09:30:46Z
0,0,1,0.0,byplayer,0,1,48,0,0,0.0,AZG_SexyChan,account.1d6e96724bc44426b96655bcac7050fd,0,6490.2944,0,0.0,0,1117.588,0,867.2241,3,11,Miramar,1839,2020-10-10T09:48:42Z,11,False,as-pcs3kr,2020-09-10T09:30:46Z
1,0,5,97.61609,byplayer,0,2,29,0,1,23.766155,AZG_Rozar,account.da2ffcb6cd3044f8ba7fe897cd185a51,0,6190.611,0,0.0,0,1261.705,0,1307.5409,8,11,Miramar,1839,2020-10-10T09:48:42Z,11,False,as-pcs3kr,2020-09-10T09:30:46Z
0,0,2,59.482548,byplayer,0,0,47,0,0,0.0,AZG_Untop,account.a7612ad6e7a34f2780095ca6ec29c048,0,6348.1963,0,0.0,0,1178.586,0,1077.0793,6,11,Miramar,1839,2020-10-10T09:48:42Z,11,False,as-pcs3kr,2020-09-10T09:30:46Z
2,1,2,246.60703,byplayer,0,0,11,0,2,58.522816,OPGG_Alphaca,account.ab047bbd63a74f58a45f48f73f983767,0,1634.0161,0,0.0,0,1543.163,0,1327.9073,5,3,Miramar,1839,2020-10-10T09:48:42Z,3,False,as-pcs3kr,2020-09-10T09:30:46Z
1,0,4,210.86455,byplayer,0,3,10,0,2,194.55286,OPGG_Silky,account.d1e1372d2f0a46faad2132d4edeb30f4,0,1068.8193,0,0.0,0,1697.264,0,1334.7405,5,3,Miramar,1839,2020-10-10T09:48:42Z,3,False,as-pcs3kr,2020-09-10T09:30:46Z
1,2,5,227.28168,byplayer,0,4,18,0,1,268.39993,OPGG_Dumbo,account.9c454b5621ad412b80d871c4efb50818,0,1405.254,0,0.0,0,1779.901,0,1179.1643,4,3,Miramar,1839,2020-10-10T09:48:42Z,3,False,as-pcs3kr,2020-09-10T09:30:46Z
0,3,2,218.7425,byplayer,0,3,37,0,0,0.0,OPGG_Ayoh,account.038ffdfe83cc432a8aa198f999cd48a2,0,907.0589,0,0.0,0,1596.2,1,1133.3682,5,3,Miramar,1839,2020-10-10T09:48:42Z,3,False,as-pcs3kr,2020-09-10T09:30:46Z
1,4,10,438.34302,alive,0,2,34,0,0,0.0,emT_Hwarang,account.891bbe5b78a148c7ad3544378fa42cee,1,5208.3154,0,0.0,0,1839.822,0,1278.5472,5,1,Miramar,1839,2020-10-10T09:48:42Z,1,True,as-pcs3kr,2020-09-10T09:30:46Z
1,0,4,311.78033,byplayer,0,3,4,0,3,300.5414,emT_Piky,account.8d4b1e8ce7c1437caac10447cab637ae,1,6388.1904,0,0.0,0,1782.387,1,993.61237,4,1,Miramar,1839,2020-10-10T09:48:42Z,1,True,as-pcs3kr,2020-09-10T09:30:46Z
4,3,9,551.99164,alive,1,3,1,0,4,28.266756,emT_Gyuyeon,account.eff88029ffb34eb08942964ed4675a2b,0,6166.4,0,0.0,0,1839.822,0,1556.2798,5,1,Miramar,1839,2020-10-10T09:48:42Z,1,True,as-pcs3kr,2020-09-10T09:30:46Z
2,1,7,435.14612,alive,1,3,9,0,2,54.15453,emT_YunJong,account.13b9b94545ec4b6a944cd2fd774d71a7,1,6524.246,0,0.0,0,1839.822,1,1184.8782,6,1,Miramar,1839,2020-10-10T09:48:42Z,1,True,as-pcs3kr,2020-09-10T09:30:46Z
0,0,3,224.81581,byplayer,0,0,54,0,0,0.0,KP_taemin,account.636607123060483b817e2fda99b93d39,0,3858.441,0,0.0,0,1190.135,0,825.3142,6,13,Miramar,1839,2020-10-10T09:48:42Z,13,False,as-pcs3kr,2020-09-10T09:30:46Z
1,0,2,258.547,byplayer,0,1,52,0,0,0.0,KP_Joy,account.068dd2619253426ab5597619d3bc47fa,0,3296.4385,0,0.0,0,1197.738,0,820.45544,6,13,Miramar,1839,2020-10-10T09:48:42Z,13,False,as-pcs3kr,2020-09-10T09:30:46Z
1,0,3,282.56693,byplayer,0,5,53,0,0,0.0,KP_Black9,account.ebf029816b364e979a15490386c26ed8,0,2836.0647,0,0.0,0,1193.718,0,1140.3337,7,13,Miramar,1839,2020-10-10T09:48:42Z,13,False,as-pcs3kr,2020-09-10T09:30:46Z
1,0,3,103.0,byplayer,0,1,56,0,0,0.0,KP_helloweend,account.8798a28b5c684a4ba526f9566af91f83,0,3597.4822,0,0.0,0,852.186,0,696.1476,4,13,Miramar,1839,2020-10-10T09:48:42Z,13,False,as-pcs3kr,2020-09-10T09:30:46Z
0,0,1,0.0,byplayer,0,0,51,0,0,0.0,T1_Rex,account.b6679ea583eb43e7a185ad13136cddc1,0,3111.5916,0,0.0,0,1179.081,0,1431.5564,9,12,Miramar,1839,2020-10-10T09:48:42Z,12,False,as-pcs3kr,2020-09-10T09:30:46Z
1,1,4,40.877975,byplayer,0,4,30,0,1,148.44531,T1_Akad,account.230b07c87cee4fcf97ed90921bc9faf2,0,3680.152,0,0.0,0,1166.505,0,1719.8812,3,12,Miramar,1839,2020-10-10T09:48:42Z,12,False,as-pcs3kr,2020-09-10T09:30:46Z
0,0,0,69.6,byplayer,0,1,50,0,0,0.0,T1_Starlord,account.12527945e1434dfbbd9a80fbe5084958,0,5387.425,0,0.0,0,1217.662,0,1955.0654,7,12,Miramar,1839,2020-10-10T09:48:42Z,12,False,as-pcs3kr,2020-09-10T09:30:46Z
1,0,1,180.29112,byplayer,0,0,49,0,0,0.0,T1_Adder,account.513e0ba3d58b44e9bd7ce2ec091c3798,0,3845.0054,0,0.0,0,1217.676,0,2019.1422,3,12,Miramar,1839,2020-10-10T09:48:42Z,12,False,as-pcs3kr,2020-09-10T09:30:46Z
3,0,5,257.16516,byplayer,2,5,7,0,3,70.380745,SP_Corn,account.4d01e490f0e64dcbab2524fe393adfbc,1,4460.2764,0,0.0,0,1504.165,1,1218.2231,3,6,Miramar,1839,2020-10-10T09:48:42Z,6,False,as-pcs3kr,2020-09-10T09:30:46Z
1,1,7,172.953,byplayer,0,12,21,0,1,54.910763,SP_maczora,account.d6aaf796b0f84af39411b5ebeb94fe3b,1,4484.311,0,0.0,0,1506.844,0,1390.7673,6,6,Miramar,1839,2020-10-10T09:48:42Z,6,False,as-pcs3kr,2020-09-10T09:30:46Z
0,1,4,58.46874,byplayer,0,5,39,0,0,0.0,SP_KIMGONI,account.c02cfbc4e79d479b9310de7202ad9a02,1,5159.1167,0,0.0,0,1278.847,1,1121.8662,3,6,Miramar,1839,2020-10-10T09:48:42Z,6,False,as-pcs3kr,2020-09-10T09:30:46Z
1,0,6,149.88275,byplayer,0,2,22,0,1,58.848663,SP_NEFiEX,account.19228d34375745fb926224ae642f76a8,0,4987.8013,0,0.0,0,1314.025,0,1440.3512,5,6,Miramar,1839,2020-10-10T09:48:42Z,6,False,as-pcs3kr,2020-09-10T09:30:46Z
2,0,1,100.0,byplayer,0,0,35,0,1,22.845005,DNW_Draft,account.21ed0327799c4d19a97a33c53e7be485,0,5466.2896,1,0.0,0,813.677,0,710.544,4,15,Erangel (Remastered),1848,2020-10-09T11:17:11Z,15,False,as-pcs3kr,2020-09-10T09:30:46Z
1,1,4,169.16576,byplayer,0,2,58,0,0,0.0,DNW_JeffLocka,account.20e3193c992c40e0802b7ac86f06ed72,0,5579.848,0,0.0,0,932.41,0,670.2571,4,15,Erangel (Remastered),1848,2020-10-09T11:17:11Z,15,False,as-pcs3kr,2020-09-10T09:30:46Z
0,0,2,30.36,byplayer,0,3,59,0,0,0.0,DNW_seoul,account.112f82c0ce6b493b8c2fdcaa201adf58,0,4710.5117,0,0.0,0,904.781,0,767.4913,3,15,Erangel (Remastered),1848,2020-10-09T11:17:11Z,15,False,as-pcs3kr,2020-09-10T09:30:46Z
0,0,3,45.54,byplayer,0,0,60,0,0,0.0,DNW_LeClo,account.ad848f65767c4223a3d88fac682d681d,0,6347.273,0,0.0,0,815.935,0,535.4042,7,15,Erangel (Remastered),1848,2020-10-09T11:17:11Z,15,False,as-pcs3kr,2020-09-10T09:30:46Z
0,1,1,26.22,byplayer,0,0,49,0,0,0.0,EM_Makne,account.ff0b3bd4e20c4655a716fd04847f34fb,0,3910.2988,0,0.0,0,804.719,0,590.0748,6,11,Erangel (Remastered),1848,2020-10-09T11:17:11Z,11,False,as-pcs3kr,2020-09-10T09:30:46Z
0,1,6,173.70506,byplayer,1,2,31,0,1,14.083992,EM_Lash,account.d275d039544041b1bb0bcf3d2510984a,1,4063.7837,0,135.8995,0,1245.05,0,1966.7312,7,11,Erangel (Remastered),1848,2020-10-09T11:17:11Z,11,False,as-pcs3kr,2020-09-10T09:30:46Z
0,0,4,280.40417,byplayer,0,3,30,0,1,204.64983,EM_Smoke,account.45a1242c6d5c44b5ba9d17eda0baa1d3,0,3754.9119,0,96.36645,0,1274.65,0,2146.2283,5,11,Erangel (Remastered),1848,2020-10-09T11:17:11Z,11,False,as-pcs3kr,2020-09-10T09:30:46Z
1,1,5,106.14,byzone,0,4,29,0,1,14.775177,EM_KiraV,account.22d0728e92db42688495862767c7d436,0,2080.3486,0,119.82442,0,1274.662,0,1997.2145,4,11,Erangel (Remastered),1848,2020-10-09T11:17:11Z,11,False,as-pcs3kr,2020-09-10T09:30:46Z
0,0,0,0.0,byplayer,0,0,51,0,0,0.0,LVG_Kali,account.878e8d586fb34fa5b9451b5604a2fc09,0,2426.545,0,0.0,0,317.744,0,167.1662,2,12,Erangel (Remastered),1848,2020-10-09T11:17:11Z,12,False,as-pcs3kr,2020-09-10T09:30:46Z
0,0,6,147.49776,byplayer,0,2,17,0,2,118.112946,LVG_Sparrow,account.623d3df671c64817930276f3482f34ef,0,3927.4731,0,0.0,0,1143.261,0,873.76654,4,12,Erangel (Remastered),1848,2020-10-09T11:17:11Z,12,False,as-pcs3kr,2020-09-10T09:30:46Z
0,0,3,32.685963,byplayer,0,2,50,0,0,0.0,LVG_Dowon,account.51f152b5b15f4e5ca788bffa413a9b8f,0,2554.9912,0,0.0,0,927.584,0,833.73376,4,12,Erangel (Remastered),1848,2020-10-09T11:17:11Z,12,False,as-pcs3kr,2020-09-10T09:30:46Z
0,0,1,0.0,byplayer,0,2,52,0,0,0.0,LVG_ZeniTh,account.c6d1846174e443dd8f0651529ebb471b,0,1846.3547,0,0.0,0,295.455,0,364.7462,6,12,Erangel (Remastered),1848,2020-10-09T11:17:11Z,12,False,as-pcs3kr,2020-09-10T09:30:46Z
0,1,2,108.47171,byplayer,0,0,34,0,1,492.57324,GEN_Inonix,account.6b09736098bd494b89f9762db9ff49aa,0,3057.2031,0,0.0,0,995.249,0,875.89056,2,14,Erangel (Remastered),1848,2020-10-09T11:17:11Z,14,False,as-pcs3kr,2020-09-10T09:30:46Z
0,1,2,20.699999,byplayer,0,0,57,0,0,0.0,GEN_Pio,account.061986001a9d4609899b0805c327ed04,0,4757.5444,0,0.0,0,999.575,0,1487.2853,7,14,Erangel (Remastered),1848,2020-10-09T11:17:11Z,14,False,as-pcs3kr,2020-09-10T09:30:46Z
1,1,1,34.209114,byplayer,0,0,55,0,0,0.0,GEN_Aqua5,account.cf9b1e9caf19449e8b07dbde9217f9fc,0,2499.7463,0,0.0,0,999.599,0,598.2984,2,14,Erangel (Remastered),1848,2020-10-09T11:17:11Z,14,False,as-pcs3kr,2020-09-10T09:30:46Z
0,0,0,0.0,byplayer,0,0,56,0,0,0.0,GEN_Loki,account.ad3ba839e5524889ba25a1f3de723a83,0,3880.9998,0,0.0,0,999.587,0,787.39795,2,14,Erangel (Remastered),1848,2020-10-09T11:17:11Z,14,False,as-pcs3kr,2020-09-10T09:30:46Z
1,1,3,97.13059,byplayer,0,3,41,0,0,0.0,VSG_WICK2D,account.a58f99d89e814dc3801072183dede347,2,4115.997,0,0.0,0,1322.15,0,1368.2097,6,8,Erangel (Remastered),1848,2020-10-09T11:17:11Z,8,False,as-pcs3kr,2020-09-10T09:30:46Z
1,0,3,155.9207,byplayer,0,5,25,0,1,2.7879395,VSG_DG98,account.00840193a1ee45bc8c4ca8f91738bcaf,1,4091.1963,0,0.0,0,1322.139,0,1011.9751,4,8,Erangel (Remastered),1848,2020-10-09T11:17:11Z,8,False,as-pcs3kr,2020-09-10T09:30:46Z
1,1,4,100.1104,byplayer,0,1,42,0,0,0.0,VSG_Hulk,account.41ce362cba7649548457ad6685afc1c1,0,2915.0278,0,0.0,0,1321.769,0,690.5997,4,8,Erangel (Remastered),1848,2020-10-09T11:17:11Z,8,False,as-pcs3kr,2020-09-10T09:30:46Z
0,0,5,0.0,byplayer,0,2,43,0,0,0.0,VSG_Foxy,account.e6754a285a2d4071bce0624f15bbcba4,0,5163.952,0,0.0,0,1321.376,0,852.4431,4,8,Erangel (Remastered),1848,2020-10-09T11:17:11Z,8,False,as-pcs3kr,2020-09-10T09:30:46Z
3,1,8,323.049,byplayer,0,13,11,0,2,208.447,T1_Starlord,account.12527945e1434dfbbd9a80fbe5084958,0,2794.1921,0,0.0,0,1718.89,0,1870.9928,9,4,Erangel (Remastered),1848,2020-10-09T11:17:11Z,4,False,as-pcs3kr,2020-09-10T09:30:46Z
1,4,4,526.4402,byplayer,1,2,13,0,2,158.01073,T1_Rex,account.b6679ea583eb43e7a185ad13136cddc1,0,3100.298,0,0.0,0,1550.593,0,960.8072,7,4,Erangel (Remastered),1848,2020-10-09T11:17:11Z,4,False,as-pcs3kr,2020-09-10T09:30:46Z
2,2,4,439.72842,byplayer,0,4,12,0,2,246.52736,T1_Adder,account.513e0ba3d58b44e9bd7ce2ec091c3798,0,2855.8955,0,0.0,0,1579.512,0,1256.352,7,4,Erangel (Remastered),1848,2020-10-09T11:17:11Z,4,False,as-pcs3kr,2020-09-10T09:30:46Z
1,0,4,381.50824,byplayer,0,3,19,0,1,104.980606,T1_Akad,account.230b07c87cee4fcf97ed90921bc9faf2,0,2895.7898,0,0.0,0,1552.357,0,962.37164,5,4,Erangel (Remastered),1848,2020-10-09T11:17:11Z,4,False,as-pcs3kr,2020-09-10T09:30:46Z
0,1,0,122.605225,byplayer,0,0,48,0,0,0.0,emT_Piky,account.8d4b1e8ce7c1437caac10447cab637ae,0,7299.951,0,0.0,0,1201.073,0,865.2632,5,10,Erangel (Remastered),1848,2020-10-09T11:17:11Z,10,False,as-pcs3kr,2020-09-10T09:30:46Z
1,1,4,240.73521,byplayer,0,0,27,0,1,23.993176,emT_YunJong,account.13b9b94545ec4b6a944cd2fd774d71a7,0,6930.1855,0,0.0,0,1297.723,1,1423.7944,6,10,Erangel (Remastered),1848,2020-10-09T11:17:11Z,10,False,as-pcs3kr,2020-09-10T09:30:46Z
1,0,6,180.58739,byplayer,0,2,28,0,1,43.726364,emT_Hwarang,account.891bbe5b78a148c7ad3544378fa42cee,0,6065.0566,0,0.0,0,1297.71,0,1469.0306,4,10,Erangel (Remastered),1848,2020-10-09T11:17:11Z,10,False,as-pcs3kr,2020-09-10T09:30:46Z
0,1,6,121.0698,byplayer,0,5,47,0,0,0.0,emT_Gyuyeon,account.eff88029ffb34eb08942964ed4675a2b,0,5143.2593,0,0.0,0,1207.891,0,1195.5864,4,10,Erangel (Remastered),1848,2020-10-09T11:17:11Z,10,False,as-pcs3kr,2020-09-10T09:30:46Z
0,0,2,141.94276,byplayer,0,2,61,0,0,0.0,VLG_Hikari,account.27dcbfe20ef14833a1fb71c3135dcf90,0,1182.1229,0,0.0,0,768.026,0,578.17377,3,16,Erangel (Remastered),1848,2020-10-09T11:17:11Z,16,False,as-pcs3kr,2020-09-10T09:30:46Z
0,0,4,89.10379,byplayer,0,0,62,0,0,0.0,VLG_Lambu,account.7c68aaa519424ec7ac98ea3994efc8c4,0,595.4407,0,0.0,0,749.723,0,1320.2106,4,16,Erangel (Remastered),1848,2020-10-09T11:17:11Z,16,False,as-pcs3kr,2020-09-10T09:30:46Z
0,0,0,0.0,byplayer,0,0,64,0,0,0.0,VLG_DAEVA,account.50269c6e309c430985702bd94367f814,0,1391.9012,0,0.0,0,630.817,0,514.9378,6,16,Erangel (Remastered),1848,2020-10-09T11:17:11Z,16,False,as-pcs3kr,2020-09-10T09:30:46Z
0,0,2,85.74887,byplayer,0,2,63,0,0,0.0,VLG_Spear,account.32f7dd7b487746d4bb66c4c823ba3856,0,2325.0823,0,0.0,0,734.514,0,778.09674,4,16,Erangel (Remastered),1848,2020-10-09T11:17:11Z,16,False,as-pcs3kr,2020-09-10T09:30:46Z
2,1,0,129.69048,byplayer,0,0,21,0,1,30.425198,OPGG_Alphaca,account.ab047bbd63a74f58a45f48f73f983767,0,3097.2368,0,0.0,0,1213.264,0,818.44946,3,5,Erangel (Remastered),1848,2020-10-09T11:17:11Z,5,False,as-pcs3kr,2020-09-10T09:30:46Z
0,0,1,0.0,byplayer,0,1,39,0,0,0.0,OPGG_Dumbo,account.9c454b5621ad412b80d871c4efb50818,0,4318.101,0,0.0,0,1005.183,0,576.8133,6,5,Erangel (Remastered),1848,2020-10-09T11:17:11Z,5,False,as-pcs3kr,2020-09-10T09:30:46Z
4,2,5,553.948,byplayer,1,6,4,0,3,132.6991,OPGG_Silky,account.d1e1372d2f0a46faad2132d4edeb30f4,0,4245.092,0,0.0,0,1538.208,0,941.05994,3,5,Erangel (Remastered),1848,2020-10-09T11:17:11Z,5,False,as-pcs3kr,2020-09-10T09:30:46Z
1,0,6,200.0,byplayer,1,9,20,0,1,30.602144,OPGG_Ayoh,account.038ffdfe83cc432a8aa198f999cd48a2,0,2965.019,0,0.0,0,1480.313,0,1328.7601,6,5,Erangel (Remastered),1848,2020-10-09T11:17:11Z,5,False,as-pcs3kr,2020-09-10T09:30:46Z
1,2,5,480.4834,byplayer,2,0,2,0,4,93.87079,AZG_Untop,account.a7612ad6e7a34f2780095ca6ec29c048,1,1727.6497,0,0.0,0,1848.566,0,1904.7975,3,2,Erangel (Remastered),1848,2020-10-09T11:17:11Z,2,False,as-pcs3kr,2020-09-10T09:30:46Z
1,5,3,281.61633,byplayer,0,3,8,0,2,84.25786,AZG_SexyChan,account.1d6e96724bc44426b96655bcac7050fd,0,3388.695,0,0.0,0,1620.177,1,1418.2817,9,2,Erangel (Remastered),1848,2020-10-09T11:17:11Z,2,False,as-pcs3kr,2020-09-10T09:30:46Z
1,1,8,311.33823,byplayer,0,4,9,0,2,42.09295,AZG_Rozar,account.da2ffcb6cd3044f8ba7fe897cd185a51,1,3179.4404,0,0.0,0,1565.606,0,2086.309,4,2,Erangel (Remastered),1848,2020-10-09T11:17:11Z,2,False,as-pcs3kr,2020-09-10T09:30:46Z
3,4,12,459.30667,byzone,1,2,7,0,2,233.39803,AZG_Rage,account.79e414e0e5fa431eb996baeb74700bd0,0,3446.122,0,48.18494,0,1848.555,1,2005.5436,6,2,Erangel (Remastered),1848,2020-10-09T11:17:11Z,2,False,as-pcs3kr,2020-09-10T09:30:46Z
2,2,4,356.20312,byplayer,1,0,15,0,2,205.65347,SP_NEFiEX,account.19228d34375745fb926224ae642f76a8,0,5931.533,0,0.0,0,1352.464,0,794.17334,5,7,Erangel (Remastered),1848,2020-10-09T11:17:11Z,7,False,as-pcs3kr,2020-09-10T09:30:46Z
0,1,8,183.51118,byplayer,0,3,24,0,1,4.393343,SP_maczora,account.d6aaf796b0f84af39411b5ebeb94fe3b,0,5533.404,0,0.0,0,1328.945,0,1323.3531,7,7,Erangel (Remastered),1848,2020-10-09T11:17:11Z,7,False,as-pcs3kr,2020-09-10T09:30:46Z
0,1,3,52.340744,byplayer,0,0,40,0,0,0.0,SP_KIMGONI,account.c02cfbc4e79d479b9310de7202ad9a02,0,4444.63,0,0.0,0,1001.415,0,1179.5043,2,7,Erangel (Remastered),1848,2020-10-09T11:17:11Z,7,False,as-pcs3kr,2020-09-10T09:30:46Z
2,0,4,180.33499,byplayer,0,0,16,0,2,8.248704,SP_Corn,account.4d01e490f0e64dcbab2524fe393adfbc,0,4614.499,0,0.0,0,1313.995,0,945.7589,4,7,Erangel (Remastered),1848,2020-10-09T11:17:11Z,7,False,as-pcs3kr,2020-09-10T09:30:46Z
1,1,3,50.066048,byplayer,0,1,23,0,1,318.58255,ENT_Seongjang,account.322cc67a3d924049a241292d6316a20a,1,2377.037,0,0.0,0,1443.572,0,1626.8328,3,6,Erangel (Remastered),1848,2020-10-09T11:17:11Z,6,False,as-pcs3kr,2020-09-10T09:30:46Z
3,2,5,412.3185,byplayer,0,8,5,0,3,327.87238,ENT_kAyle,account.44fb31ca3b574634af60b4791b85234f,2,1923.7993,0,0.0,0,1482.018,0,1263.0668,4,6,Erangel (Remastered),1848,2020-10-09T11:17:11Z,6,False,as-pcs3kr,2020-09-10T09:30:46Z
1,0,1,238.50665,byplayer,0,0,14,0,2,319.33276,ENT_indigo,account.14131a59e3f54d83b70d00a76b196b2c,0,2019.9027,0,0.0,0,1397.7,0,1524.6624,2,6,Erangel (Remastered),1848,2020-10-09T11:17:11Z,6,False,as-pcs3kr,2020-09-10T09:30:46Z
1,1,6,310.1221,byplayer,0,6,22,0,1,274.7925,ENT_Under,account.21357a2962b644acb899f9ab05585484,0,2909.41,0,0.0,0,1514.552,0,1158.8488,6,6,Erangel (Remastered),1848,2020-10-09T11:17:11Z,6,False,as-pcs3kr,2020-09-10T09:30:46Z
1,0,3,128.64789,byplayer,0,0,33,0,1,26.941412,QDR_Renba,account.4150e3553acf43f494b7d07fe28c1e9a,0,5791.3623,0,0.0,0,1009.384,0,722.1118,5,13,Erangel (Remastered),1848,2020-10-09T11:17:11Z,13,False,as-pcs3kr,2020-09-10T09:30:46Z
0,0,3,0.0,byplayer,0,0,54,0,0,0.0,QDR_Dlaks,account.c64b51b1e47146278cf1ed9172896cc8,0,6556.306,0,0.0,0,994.959,0,655.4881,3,13,Erangel (Remastered),1848,2020-10-09T11:17:11Z,13,False,as-pcs3kr,2020-09-10T09:30:46Z
1,0,2,92.005325,byplayer,0,0,32,0,1,17.214872,QDR_Yeowook,account.bba70c3a9eab431ca68149d6de352805,0,7177.4536,0,0.0,0,1013.531,0,643.94214,4,13,Erangel (Remastered),1848,2020-10-09T11:17:11Z,13,False,as-pcs3kr,2020-09-10T09:30:46Z
0,0,0,94.31361,byplayer,0,0,53,0,0,0.0,QDR_yacha,account.f41c6bfdd6a544db8e9fac6a7ad2d152,0,6573.043,0,0.0,0,1030.096,0,917.0692,6,13,Erangel (Remastered),1848,2020-10-09T11:17:11Z,13,False,as-pcs3kr,2020-09-10T09:30:46Z
0,0,2,48.644997,byplayer,0,1,46,0,0,0.0,GRF_Asura,account.5079bf6c48354148b3f55cd0aef29953,0,5219.0435,0,0.0,0,1307.3,0,1222.8245,5,9,Erangel (Remastered),1848,2020-10-09T11:17:11Z,9,False,as-pcs3kr,2020-09-10T09:30:46Z
1,1,4,329.2735,byplayer,0,1,44,0,0,0.0,GRF_Hwan2da,account.b69d7d8daf834aa6aef5bc45cd3ff783,0,4847.5225,0,0.0,0,1317.518,0,1200.3123,4,9,Erangel (Remastered),1848,2020-10-09T11:17:11Z,9,False,as-pcs3kr,2020-09-10T09:30:46Z
0,0,3,165.82988,byzone,0,0,45,0,0,0.0,GRF_2heart,account.b7474caa1b034e43909cd9bfb4e42f9f,0,4927.775,0,0.0,0,1317.508,0,1229.4275,3,9,Erangel (Remastered),1848,2020-10-09T11:17:11Z,9,False,as-pcs3kr,2020-09-10T09:30:46Z
0,1,2,43.763985,byzone,0,0,26,0,1,437.8838,GRF_Minsung,account.3202e32c327e45d6a8b4f6dbefc24ca1,0,3884.8518,0,0.0,0,1317.498,0,853.3555,6,9,Erangel (Remastered),1848,2020-10-09T11:17:11Z,9,False,as-pcs3kr,2020-09-10T09:30:46Z
0,0,1,0.0,byplayer,0,0,38,0,0,0.0,AF_Hansia,account.60ea8a6fdf204764b561a3b71232a294,0,5048.911,0,0.0,0,893.511,0,1056.5442,3,3,Erangel (Remastered),1848,2020-10-09T11:17:11Z,3,False,as-pcs3kr,2020-09-10T09:30:46Z
5,3,8,584.8653,byzone,0,6,3,0,4,29.217651,AF_daengchae,account.9e92c9973af24793b897dc5df635c1dd,1,5413.6167,0,0.0,0,1846.231,2,2615.831,3,3,Erangel (Remastered),1848,2020-10-09T11:17:11Z,3,False,as-pcs3kr,2020-09-10T09:30:46Z
