map_name,started,item_id,category,name,x,y,z
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_Grenade_C,Equipment,Uniq_Standin,620676.8125,597753.9375,3615.889892578125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,Liquid_jeemzz,366872.125,421860.0,6359.5400390625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,Liquid_Jembtyy,292057.21875,417223.5625,5605.759765625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_556mm_C,Ammunition,OpTic-Hetror,142816.8125,301697.75,9935.83984375
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,Liquid_jeemzz,366872.125,421860.0,6359.5400390625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Attach_Weapon_Magazine_QuickDraw_Large_C,Attachment,Liquid_ibiza,374606.0625,436905.78125,5637.7197265625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Attach_Weapon_Upper_ACOG_01_C,Attachment,ExG_TRYFFELI,519759.1875,508076.625,17643.26953125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_SCAR-L_C,Weapon,TR_SIXMO,311163.0625,551953.0625,9147.5595703125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Attach_Weapon_Magazine_Extended_Large_C,Attachment,ELGIG_Hugstar_,421702.625,521894.3125,15020.580078125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_M16A4_C,Weapon,KNIGHTS_Draedon,262501.875,348337.9375,6676.08984375
Miramar,2018-12-06T16:03:38.8782003Z,Item_Back_E_01_Lv1_C,Equipment,Uniq_ADOUZ1E,619176.375,621155.3125,93.00999450683594
Miramar,2018-12-06T16:03:38.8782003Z,Item_Heal_FirstAid_C,Use,Liquid_Jembtyy,292057.40625,417225.65625,5605.759765625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,Uniq_Standin,620737.0,597692.125,3615.889892578125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Back_E_02_Lv1_C,Equipment,NiP_MiracU,380845.65625,318807.21875,12326.609375
Miramar,2018-12-06T16:03:38.8782003Z,Item_Heal_Bandage_C,Use,FaZe_Fuzzface,224223.390625,424620.75,5730.02978515625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Attach_Weapon_Upper_Holosight_C,Attachment,OpTic-Bawahaka,191768.59375,289089.3125,9250.1298828125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,ExG_TRYFFELI,519754.46875,508069.78125,17643.26953125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_556mm_C,Ammunition,KNIGHTS_Draedon,262499.8125,348336.5625,6676.08984375
Miramar,2018-12-06T16:03:38.8782003Z,Item_Head_E_02_Lv1_C,Equipment,Uniq_ADOUZ1E,619167.5,621124.0625,93.00999450683594
Miramar,2018-12-06T16:03:38.8782003Z,Item_Armor_D_01_Lv2_C,Equipment,Uniq_Standin,620777.625,597612.875,3615.889892578125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_556mm_C,Ammunition,TR_SIXMO,311173.65625,551962.3125,9147.5595703125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Heal_Bandage_C,Use,FaZe_Aitzy,178142.28125,423190.1875,10721.4501953125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_HK416_C,Weapon,eU_PistolaTime,439717.03125,603765.3125,16520.548828125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Boost_PainKiller_C,Use,KNIGHTS_Draedon,262537.6875,348338.90625,6676.08984375
Miramar,2018-12-06T16:03:38.8782003Z,Item_Head_E_01_Lv1_C,Equipment,FaZe_Aitzy,178185.71875,423218.90625,10721.4501953125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_556mm_C,Ammunition,eU_PistolaTime,439717.03125,603765.3125,16520.548828125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_556mm_C,Ammunition,TR_SIXMO,311169.40625,551963.9375,9147.5595703125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_556mm_C,Ammunition,eU_PistolaTime,439717.03125,603765.3125,16520.548828125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Armor_D_01_Lv2_C,Equipment,NV_Interrogate,318555.4375,359433.75,13796.9697265625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_556mm_C,Ammunition,TR_SIXMO,311170.84375,551963.625,9147.5595703125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Boost_EnergyDrink_C,Use,RD_Bestoloch,257063.78125,526397.875,14374.19921875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Attach_Weapon_Muzzle_Compensator_SniperRifle_C,Attachment,FaZe_ubah,177499.015625,344758.84375,9458.0693359375
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_SmokeBomb_C,Equipment,Liquid_Sambty,383230.1875,445616.3125,5315.080078125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_FlashBang_C,Equipment,TR_SIXMO,311167.21875,551964.4375,9147.5595703125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,RD_Bestoloch,257076.1875,526403.1875,14374.19921875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Attach_Weapon_Magazine_QuickDraw_Large_C,Attachment,eU_GICE,473021.34375,577835.8125,20006.0390625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_556mm_C,Ammunition,OpTic-Valliate,177225.03125,283007.65625,9457.2197265625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Heal_Bandage_C,Use,Uniq_Playwithme,636954.25,614283.75,-421.2699890136719
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_556mm_C,Ammunition,Liquid_ibiza,373987.78125,436059.03125,5637.7197265625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_Vector_C,Weapon,OpTic-Valliate,177311.46875,283052.3125,9457.2197265625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Armor_E_01_Lv1_C,Equipment,FaZe_Fuzzface,224801.59375,425198.125,5730.02978515625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Attach_Weapon_Stock_AR_Composite_C,Attachment,TR_Iroh-,229218.0,483265.21875,8828.439453125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_556mm_C,Ammunition,eU_TaylorJay,439899.78125,562426.6875,17352.150390625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_SKS_C,Weapon,Uniq_MSTRBTR,620411.3125,628645.0625,-345.5799865722656
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_M16A4_C,Weapon,Liquid_ibiza,373992.65625,436053.15625,5637.7197265625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_556mm_C,Ammunition,eU_TaylorJay,439882.5,562445.5625,17352.150390625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_M16A4_C,Weapon,ExG_miikaz,549659.875,527545.3125,13872.33984375
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,Uniq_MSTRBTR,620396.8125,628644.625,-345.5799865722656
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_SmokeBomb_C,Equipment,RD_P1NN,276572.46875,519824.09375,11932.1201171875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Armor_D_01_Lv2_C,Equipment,TR_SIXMO,311375.65625,551784.0,9147.5595703125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_45ACP_C,Ammunition,OpTic-Valliate,177317.8125,283043.8125,9457.2197265625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,Uniq_MSTRBTR,620388.875,628648.1875,-345.5799865722656
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_45ACP_C,Ammunition,OpTic-Valliate,177321.171875,283049.3125,9457.2197265625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_556mm_C,Ammunition,ExG_miikaz,549659.875,527545.3125,13872.33984375
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,Uniq_MSTRBTR,620388.8125,628648.4375,-345.5799865722656
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_45ACP_C,Ammunition,OpTic-Valliate,177308.5,283034.71875,9457.2197265625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Heal_Bandage_C,Use,eU_Vegas,510723.0,589152.0625,19618.169921875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_556mm_C,Ammunition,ExG_miikaz,549659.875,527545.3125,13872.33984375
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_SmokeBomb_C,Equipment,FaZe_mxey,181060.890625,389474.90625,7174.2197265625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_556mm_C,Ammunition,eU_TaylorJay,439896.875,562422.9375,17352.150390625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_HK416_C,Weapon,eU_TaylorJay,439896.875,562422.9375,17352.150390625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Attach_Weapon_Muzzle_FlashHider_SniperRifle_C,Attachment,Uniq_MSTRBTR,620377.375,628672.6875,-345.5799865722656
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_HK416_C,Weapon,ELGIG_dEAGZ,478562.28125,518169.15625,18605.310546875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Boost_EnergyDrink_C,Use,eU_Vegas,510733.78125,589158.0625,19618.169921875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_Mini14_C,Weapon,Uniq_Playwithme,637146.8125,614835.25,-421.2799987792969
Miramar,2018-12-06T16:03:38.8782003Z,Item_Heal_FirstAid_C,Use,RD_Bestoloch,256490.609375,525573.5,14374.19921875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Armor_E_01_Lv1_C,Equipment,ExG_miikaz,549659.25,527545.5625,13872.33984375
Miramar,2018-12-06T16:03:38.8782003Z,Item_Heal_FirstAid_C,Use,FaZe_Fuzzface,224184.171875,425571.03125,5730.02978515625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Boost_EnergyDrink_C,Use,RD_P1NN,276580.125,520086.9375,11904.1201171875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Attach_Weapon_Upper_Scope3x_C,Attachment,eU_PistolaTime,439149.875,603484.5625,16520.548828125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_Grenade_C,Equipment,ExG_TRYFFELI,519048.3125,508476.59375,17293.26953125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_556mm_C,Ammunition,Uniq_Playwithme,637146.5625,614835.625,-421.2799987792969
Miramar,2018-12-06T16:03:38.8782003Z,Item_Back_F_01_Lv2_C,Equipment,Uniq_ADOUZ1E,618175.5,622102.125,93.00999450683594
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_556mm_C,Ammunition,Uniq_Playwithme,637148.3125,614836.0625,-421.2799987792969
Miramar,2018-12-06T16:03:38.8782003Z,Item_Back_C_02_Lv3_C,Equipment,ExG_TRYFFELI,519024.9375,508505.5,17293.26953125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_556mm_C,Ammunition,ELGIG_dEAGZ,478606.84375,518149.625,18605.310546875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_BerylM762_C,Weapon,Liquid_Sambty,383394.65625,446414.5625,5315.080078125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Heal_Bandage_C,Use,TR_SIXMO,310941.0625,551198.1875,9147.5595703125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,ELGIG_Savage,504535.75,536406.625,20243.900390625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_SmokeBomb_C,Equipment,TR_Iroh-,230281.234375,482919.59375,8828.439453125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Attach_Weapon_Magazine_Extended_Large_C,Attachment,eU_PistolaTime,439122.875,603452.75,16520.548828125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_Grenade_C,Equipment,RD_Bestoloch,255963.390625,525389.75,14374.19921875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Head_F_01_Lv2_C,Equipment,KNIGHTS_TEXQS,298985.46875,313470.75,9961.1494140625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,ELGIG_vakk,471340.65625,534527.875,20229.169921875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,Liquid_Sambty,383394.65625,446414.5625,5315.080078125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_Rhino_C,Weapon,ExG_miikaz,549501.125,527317.5,13872.33984375
Miramar,2018-12-06T16:03:38.8782003Z,Item_Back_F_02_Lv2_C,Equipment,Liquid_Jembtyy,292207.875,418393.5,5605.759765625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_SmokeBomb_C,Equipment,OpTic-Bawahaka,191299.609375,290250.21875,9075.1201171875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,Liquid_Sambty,383394.65625,446414.5625,5315.080078125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Back_E_01_Lv1_C,Equipment,RD_HalloSenpai,276332.15625,528551.1875,11456.5693359375
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_FNFal_C,Weapon,ELGIG_Savage,504537.90625,536419.125,20243.900390625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Boost_EnergyDrink_C,Use,RD_S1D,258688.234375,439853.03125,5164.759765625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Attach_Weapon_Stock_AR_Composite_C,Attachment,eU_Vegas,510077.09375,589003.6875,19618.169921875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Heal_FirstAid_C,Use,OpTic-Hetror,145387.71875,301381.65625,9935.83984375
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,Liquid_Sambty,383394.65625,446414.5625,5315.080078125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_HK416_C,Weapon,NV_CAD3N,318896.15625,342308.0625,14107.1494140625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_45ACP_C,Ammunition,ExG_miikaz,549506.875,527340.375,13872.33984375
Miramar,2018-12-06T16:03:38.8782003Z,Item_Heal_FirstAid_C,Use,RD_HalloSenpai,276361.1875,528551.8125,11456.5693359375
Miramar,2018-12-06T16:03:38.8782003Z,Item_Heal_Bandage_C,Use,KNIGHTS_TEXQS,298930.53125,313979.40625,9961.1494140625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,Liquid_Sambty,383394.65625,446414.5625,5315.080078125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Back_E_02_Lv1_C,Equipment,eU_GICE,473893.65625,579163.75,20006.16015625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Attach_Weapon_Stock_SniperRifle_CheekPad_C,Attachment,eU_Vegas,510041.78125,589082.75,19646.169921875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Armor_E_01_Lv1_C,Equipment,FaZe_Aitzy,178999.28125,425348.625,10721.4501953125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,RD_Bestoloch,255326.78125,525222.9375,14374.19921875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,Liquid_Sambty,383394.65625,446414.5625,5315.080078125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,NiP_MiracU,381157.90625,318597.15625,11976.609375
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_556mm_C,Ammunition,OpTic-Hetror,145453.90625,301391.6875,9935.83984375
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_SmokeBomb_C,Equipment,BJK_LuX,628378.8125,475666.90625,8733.1494140625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_Mk47Mutant_C,Weapon,NV_CAD3N,318897.28125,342305.5,14107.1494140625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,RD_Bestoloch,255328.1875,525210.0625,14374.19921875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Attach_Weapon_Stock_AR_Composite_C,Attachment,eU_GICE,473882.21875,579161.6875,20006.16015625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Attach_Weapon_Stock_AR_Composite_C,Attachment,FaZe_Aitzy,178985.390625,425359.625,10721.4501953125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,ExG_TRYFFELI,519607.59375,508564.46875,17300.37890625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_Pan_C,Weapon,BJK_ultra,636037.875,442426.125,5155.1298828125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_SmokeBomb_C,Equipment,Liquid_Sambty,383394.65625,446414.5625,5315.080078125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Boost_PainKiller_C,Use,NiP_MiracU,381188.5625,318593.65625,11976.609375
Miramar,2018-12-06T16:03:38.8782003Z,Item_Head_F_01_Lv2_C,Equipment,BJK_ultra,636092.5625,442350.46875,5155.1298828125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_556mm_C,Ammunition,NV_CAD3N,318899.4375,342300.59375,14107.1494140625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_SmokeBomb_C,Equipment,ExG_Rustanmar,504104.90625,368574.875,9782.669921875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,NiP_MiracU,381192.90625,318593.0,11976.609375
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_556mm_C,Ammunition,NV_CAD3N,318899.125,342301.28125,14107.1494140625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Boost_PainKiller_C,Use,FaZe_mxey,181471.65625,390131.5,7161.22998046875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Heal_FirstAid_C,Use,OpTic-Bawahaka,191201.59375,290588.09375,8900.1298828125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,NV_CAD3N,318898.15625,342303.46875,14107.1494140625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_AK47_C,Weapon,RD_Bestoloch,255334.921875,525214.125,14374.19921875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Boost_AdrenalineSyringe_C,Use,FaZe_mxey,181482.890625,390116.0,7161.22998046875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_BerylM762_C,Weapon,NiP_MiracU,381171.1875,318596.5625,11976.609375
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,NV_CAD3N,318900.21875,342298.75,14107.1494140625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Boost_PainKiller_C,Use,eU_GICE,473525.375,579347.0,20006.16015625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_556mm_C,Ammunition,ELGIG_Hugstar_,420451.375,523434.375,15020.5595703125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Heal_Bandage_C,Use,Liquid_jeemzz,369764.03125,421236.5,6359.64990234375
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_556mm_C,Ammunition,ELGIG_Hugstar_,420448.75,523433.5625,15020.5595703125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,ExG_Rustanmar,503817.34375,368668.0,9782.669921875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Boost_EnergyDrink_C,Use,NV_Interrogate,319118.9375,360427.0625,13796.9697265625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_9mm_C,Ammunition,RD_S1D,259036.21875,440005.4375,5163.580078125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Armor_E_01_Lv1_C,Equipment,BJK_ultra,635737.625,442442.34375,5155.1298828125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Attach_Weapon_Magazine_QuickDraw_Large_C,Attachment,ELGIG_Hugstar_,420439.65625,523444.71875,15020.5595703125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_Mk47Mutant_C,Weapon,ExG_Rustanmar,503776.3125,368712.4375,9782.669921875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Heal_FirstAid_C,Use,Uniq_Playwithme,637169.5,614872.0625,-421.2599792480469
Miramar,2018-12-06T16:03:38.8782003Z,Item_Attach_Weapon_Magazine_QuickDraw_Large_C,Attachment,BJK_ultra,635663.3125,442447.46875,5155.1298828125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_9mm_C,Ammunition,RD_S1D,259039.53125,440002.0,5163.580078125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Boost_PainKiller_C,Use,ELGIG_vakk,471141.21875,534760.8125,20229.169921875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,ExG_Rustanmar,503775.34375,368707.9375,9782.669921875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Heal_Bandage_C,Use,RD_Bestoloch,255345.453125,525139.4375,14374.19921875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Attach_Weapon_Muzzle_FlashHider_Large_C,Attachment,ExG_Rustanmar,503798.78125,368711.75,9782.669921875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_HK416_C,Weapon,ELGIG_Hugstar_,420441.46875,523430.4375,15020.5595703125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,NV_CAD3N,318895.9375,342308.4375,14107.1494140625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Boost_PainKiller_C,Use,KNIGHTS_TEXQS,298254.15625,313702.5625,9961.1494140625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Attach_Weapon_Upper_DotSight_01_C,Attachment,NV_PAT_KAPS,327557.3125,351224.71875,13736.259765625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,NV_CAD3N,318896.6875,342306.78125,14107.1494140625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_UMP_C,Weapon,RD_S1D,259034.8125,440006.875,5163.580078125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,RD_Bestoloch,255341.03125,525161.875,14374.19921875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Attach_Weapon_Magazine_QuickDraw_Small_C,Attachment,ELGIG_vakk,471172.0625,534683.8125,20229.169921875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,NV_CAD3N,318896.1875,342307.9375,14107.1494140625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_9mm_C,Ammunition,Uniq_Standin,620983.8125,597511.5,3965.889892578125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Head_F_01_Lv2_C,Equipment,ExG_SKUIJKE,560088.6875,391573.9375,6349.3896484375
Miramar,2018-12-06T16:03:38.8782003Z,Item_Attach_Weapon_Magazine_Extended_SniperRifle_C,Attachment,NiP_MiracU,381068.5625,318168.21875,11976.609375
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_AK47_C,Weapon,BJK_LuX,628717.5625,475071.34375,8733.1494140625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Head_F_02_Lv2_C,Equipment,FaZe_Aitzy,177872.171875,425953.5,10721.4501953125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_556mm_C,Ammunition,NV_PAT_KAPS,327554.03125,351224.1875,13736.259765625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Attach_Weapon_Magazine_Extended_Large_C,Attachment,ExG_SKUIJKE,560052.125,391579.84375,6349.3896484375
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,BJK_LuX,628723.5,475073.1875,8733.1494140625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Boost_PainKiller_C,Use,eU_PistolaTime,438846.71875,604353.375,16492.548828125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,Liquid_Jembtyy,292095.40625,417186.03125,5605.759765625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_556mm_C,Ammunition,NV_Interrogate,319381.03125,360878.90625,13796.9697265625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Heal_FirstAid_C,Use,eU_Vegas,511173.71875,589485.0,19618.169921875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Heal_MedKit_C,Use,OpTic-hypoc,176586.75,295173.625,9293.01953125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,FaZe_ubah,177054.796875,343102.71875,9808.109375
Miramar,2018-12-06T16:03:38.8782003Z,Item_Attach_Weapon_Upper_ACOG_01_C,Attachment,ExG_Rustanmar,504186.1875,369364.1875,9782.669921875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_BerylM762_C,Weapon,RD_P1NN,278330.125,521271.90625,11932.1201171875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_Mini14_C,Weapon,NV_Interrogate,319400.15625,360969.15625,13796.9697265625
Miramar,2018-12-06T16:03:38.8782003Z,Item_Back_E_02_Lv1_C,Equipment,ExG_miikaz,550300.125,527060.625,13872.33984375
Miramar,2018-12-06T16:03:38.8782003Z,Item_Attach_Weapon_Magazine_Extended_SniperRifle_C,Attachment,eU_Vegas,511260.3125,589487.4375,19618.169921875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,RD_P1NN,278317.0,521292.5,11932.1201171875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Back_E_02_Lv1_C,Equipment,Uniq_Standin,620950.875,597570.4375,3965.889892578125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,RD_P1NN,278305.375,521277.34375,11932.1201171875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_SmokeBomb_C,Equipment,ExG_TRYFFELI,520170.34375,507631.5,17293.26953125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_Kar98k_C,Weapon,eU_GICE,473869.125,579263.5,19655.96875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_SmokeBomb_C,Equipment,ExG_TRYFFELI,520129.34375,507600.65625,17293.26953125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,FaZe_mxey,182278.875,389502.59375,7161.22998046875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Armor_E_01_Lv1_C,Equipment,ELGIG_Hugstar_,420811.5,523183.75,15020.5595703125
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_Mini14_C,Weapon,FaZe_ubah,177054.203125,343080.625,9808.109375
Miramar,2018-12-06T16:03:38.8782003Z,Item_Weapon_Grenade_C,Equipment,RD_P1NN,278320.6875,521287.1875,11932.1201171875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,eU_GICE,473866.375,579270.625,19655.96875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_556mm_C,Ammunition,Liquid_jeemzz,368751.40625,421890.78125,6232.56982421875
Miramar,2018-12-06T16:03:38.8782003Z,Item_Ammo_762mm_C,Ammunition,NV_PAT_KAPS,327483.9375,351368.15625,13739.029296875
